company_id,name,rank,karma,market_cap,sector,industry,symbol,category,exchange,share_value,ipo_year,quote_url
"175","PowerShares QQQ Trust, Series 1","1","1.0","34942978500","n/a","n/a","QQQ","Public","NASDAQ","74","0000","http://www.nasdaq.com/symbol/qqq"
"176","Automatic Data Processing, Inc.","1","1.0","34814708420","Technology","EDP Services","ADP","Public","NASDAQ","72","0000","http://www.nasdaq.com/symbol/adp"
"177","DIRECTV","1","1.0","34758716661","Consumer Services","Telecommunications Equipment","DTV","Public","NASDAQ","62","0000","http://www.nasdaq.com/symbol/dtv"
"178","Phillips 66","1","1.0","34732747728","Energy","Integrated oil Companies","PSX","Public","NYSE","56","0000","http://www.nasdaq.com/symbol/psx"
"179","NextEra Energy, Inc.","1","1.0","34663206470","Public Utilities","Electric Utilities: Central","NEE","Public","NYSE","82","0000","http://www.nasdaq.com/symbol/nee"
"180","Praxair, Inc.","1","1.0","34650116630","Basic Industries","Major Chemicals","PX","Public","NYSE","117","0000","http://www.nasdaq.com/symbol/px"
"181","Imperial Oil Limited","1","1.0","34446423807","Energy","Integrated oil Companies","IMO","Public","AMEX","41","0000","http://www.nasdaq.com/symbol/imo"
"182","Viacom Inc.","1","1.0","34249687851","Consumer Services","Television Services","VIA","Public","NASDAQ","71","0000","http://www.nasdaq.com/symbol/via"
"183","Precision Castparts Corporation","1","1.0","34229493718","Basic Industries","Metal Fabrications","PCP","Public","NYSE","234","0000","http://www.nasdaq.com/symbol/pcp"
"184","ASML Holding N.V.","1","1.0","34140803781","Technology","Industrial Machinery/Components","ASML","Public","NASDAQ","84","1995","http://www.nasdaq.com/symbol/asml"
"185","Bank Of New York Mellon Corporation (The)","1","1.0","34041767975","Finance","Major Banks","BK","Public","NYSE","29","0000","http://www.nasdaq.com/symbol/bk"
"186","Potash Corporation of Saskatchewan Inc.","1","1.0","33815727478","Basic Industries","Agricultural Chemicals","POT","Public","NYSE","39","1989","http://www.nasdaq.com/symbol/pot"
"187","Canadian Natural Resources Limited","1","1.0","33770585980","Energy","Oil & Gas Production","CNQ","Public","NYSE","31","0000","http://www.nasdaq.com/symbol/cnq"
"188","Kraft Foods Group, Inc.","1","1.0","33326027218","Consumer Non-Durables","Packaged Foods","KRFT","Public","NASDAQ","56","0000","http://www.nasdaq.com/symbol/krft"
"189","Dominion Resources, Inc.","1","1.0","33152851523","Public Utilities","Electric Utilities: Central","D","Public","NYSE","57","0000","http://www.nasdaq.com/symbol/d"
"190","Time Warner Cable Inc","1","1.0","33126175007","Consumer Services","Television Services","TWC","Public","NYSE","114","0000","http://www.nasdaq.com/symbol/twc"
"191","Teva Pharmaceutical Industries Limited","1","1.0","33032040000","Health Care","Major Pharmaceuticals","TEVA","Public","NYSE","39","0000","http://www.nasdaq.com/symbol/teva"
"192","Baidu, Inc.","1","1.0","32673421183","Technology","Computer Software: Programming, Data Processing","BIDU","Public","NASDAQ","93","2005","http://www.nasdaq.com/symbol/bidu"
"193","FedEx Corporation","1","1.0","32637498142","Transportation","Air Freight/Delivery Services","FDX","Public","NYSE","103","1978","http://www.nasdaq.com/symbol/fdx"
"194","Yum! Brands, Inc.","1","1.0","32550276595","Consumer Services","Restaurants","YUM","Public","NYSE","72","0000","http://www.nasdaq.com/symbol/yum"
"195","Deere & Company","1","1.0","32157241251","Capital Goods","Industrial Machinery/Components","DE","Public","NYSE","83","0000","http://www.nasdaq.com/symbol/de"
"196","Illinois Tool Works Inc.","1","1.0","32066292879","Technology","Industrial Machinery/Components","ITW","Public","NYSE","71","0000","http://www.nasdaq.com/symbol/itw"
"197","BCE, Inc.","1","1.0","32059880414","Public Utilities","Telecommunications Equipment","BCE","Public","NYSE","41","0000","http://www.nasdaq.com/symbol/bce"
"198","General Mills, Inc.","1","1.0","31985343412","Consumer Non-Durables","Packaged Foods","GIS","Public","NYSE","50","0000","http://www.nasdaq.com/symbol/gis"
"199","Eaton Corporation, PLC","1","1.0","31882209000","Technology","Industrial Machinery/Components","ETN","Public","NYSE","67","0000","http://www.nasdaq.com/symbol/etn"
"200","Manulife Financial Corp","1","1.0","31617446996","Finance","Life Insurance","MFC","Public","NYSE","17","0000","http://www.nasdaq.com/symbol/mfc"
"201","Thermo Fisher Scientific Inc","1","1.0","31600017774","Capital Goods","Industrial Machinery/Components","TMO","Public","NYSE","88","0000","http://www.nasdaq.com/symbol/tmo"
"202","China Unicom (Hong Kong) Ltd","1","1.0","31526192759","Public Utilities","Telecommunications Equipment","CHU","Public","NYSE","13","0000","http://www.nasdaq.com/symbol/chu"
"203","Apache Corporation","1","1.0","31477826861","Energy","Oil & Gas Production","APA","Public","NYSE","80","0000","http://www.nasdaq.com/symbol/apa"
"204","State Street Corporation","1","1.0","31277450610","Finance","Major Banks","STT","Public","NYSE","69","0000","http://www.nasdaq.com/symbol/stt"
"205","TransCanada Corporation","1","1.0","31214582891","Public Utilities","Natural Gas Distribution","TRP","Public","NYSE","44","0000","http://www.nasdaq.com/symbol/trp"
"206","Ace Limited","1","1.0","31210883577","Finance","Property-Casualty Insurers","ACE","Public","NYSE","92","0000","http://www.nasdaq.com/symbol/ace"
"207","National Oilwel Varcol, Inc.","1","1.0","31059073045","Energy","Metal Fabrications","NOV","Public","NYSE","73","0000","http://www.nasdaq.com/symbol/nov"
"208","The Travelers Companies, Inc.","1","1.0","30704446767","Finance","Property-Casualty Insurers","TRV","Public","NYSE","82","0000","http://www.nasdaq.com/symbol/trv"
"209","Viacom Inc.","1","1.0","30428667222","Consumer Services","Television Services","VIAB","Public","NASDAQ","70","0000","http://www.nasdaq.com/symbol/viab"
"210","Valeant Pharmaceuticals International, Inc.","1","1.0","29963016103","Health Care","Major Pharmaceuticals","VRX","Public","NYSE","90","0000","http://www.nasdaq.com/symbol/vrx"
"211","American Tower Corporation (REIT)","1","1.0","29954084722","Consumer Services","Real Estate Investment Trusts","AMT","Public","NYSE","76","0000","http://www.nasdaq.com/symbol/amt"
"212","Nomura Holdings Inc ADR","1","1.0","29947449234","Finance","Investment Bankers/Brokers/Service","NMR","Public","NYSE","8","0000","http://www.nasdaq.com/symbol/nmr"
"213","Carnival Plc ADS","1","1.0","29522894474","Consumer Services","Marine Transportation","CUK","Public","NYSE","37","0000","http://www.nasdaq.com/symbol/cuk"
"214","CBS Corporation","1","1.0","29273889255","Consumer Services","Broadcasting","CBS","Public","NYSE","51","0000","http://www.nasdaq.com/symbol/cbs"
"215","Franklin Resources, Inc.","1","1.0","29123230407","Finance","Investment Managers","BEN","Public","NYSE","137","0000","http://www.nasdaq.com/symbol/ben"
"216","Yahoo! Inc.","1","1.0","28754779066","Technology","EDP Services","YHOO","Public","NASDAQ","27","1996","http://www.nasdaq.com/symbol/yhoo"
"217","Vmware, Inc.","1","1.0","28747835806","Technology","Computer Software: Prepackaged Software","VMW","Public","NYSE","67","2007","http://www.nasdaq.com/symbol/vmw"
"218","Carnival Corporation","1","1.0","28546330715","Consumer Services","Marine Transportation","CCL","Public","NYSE","35","1987","http://www.nasdaq.com/symbol/ccl"
"219","General Dynamics Corporation","1","1.0","28466849310","Capital Goods","Marine Transportation","GD","Public","NYSE","81","0000","http://www.nasdaq.com/symbol/gd"
"220","Canadian Imperial Bank of Commerce","1","1.0","28303872490","Finance","Commercial Banks","CM","Public","NYSE","71","0000","http://www.nasdaq.com/symbol/cm"
"221","HDFC Bank Limited","1","1.0","28167187652","Finance","Commercial Banks","HDB","Public","NYSE","36","2001","http://www.nasdaq.com/symbol/hdb"
"222","The Charles Schwab Corporation","1","1.0","28082748168","Finance","Investment Bankers/Brokers/Service","SCHW","Public","NYSE","22","0000","http://www.nasdaq.com/symbol/schw"
"223","Coca Cola Femsa S.A.B. de C.V.","1","1.0","27942320112","Consumer Non-Durables","Beverages (Production/Distribution)","KOF","Public","NYSE","138","1993","http://www.nasdaq.com/symbol/kof"
"224","Sasol Ltd.","1","1.0","27795398944","Energy","Oil & Gas Production","SSL","Public","NYSE","43","0000","http://www.nasdaq.com/symbol/ssl"
"225","Royal Bank Scotland plc (The)","1","1.0","27631833826","Finance","Commercial Banks","RBS","Public","NYSE","9","0000","http://www.nasdaq.com/symbol/rbs"
"226","Reynolds American Inc","1","1.0","27623185837","Consumer Non-Durables","Farming/Seeds/Milling","RAI","Public","NYSE","50","0000","http://www.nasdaq.com/symbol/rai"
"227","Thomson Reuters Corp","1","1.0","27607947151","Consumer Services","Publishing","TRI","Public","NYSE","33","1993","http://www.nasdaq.com/symbol/tri"
"228","Covidien plc.","1","1.0","27311055232","Health Care","Medical/Dental Instruments","COV","Public","NYSE","58","0000","http://www.nasdaq.com/symbol/cov"
"229","Aflac Incorporated","1","1.0","27274220006","Finance","Accident &Health Insurance","AFL","Public","NYSE","59","0000","http://www.nasdaq.com/symbol/afl"
"230","McKesson Corporation","1","1.0","26707838533","Health Care","Other Pharmaceuticals","MCK","Public","NYSE","117","0000","http://www.nasdaq.com/symbol/mck"
"231","Public Storage","1","1.0","26704822316","Consumer Services","Real Estate Investment Trusts","PSA","Public","NYSE","155","0000","http://www.nasdaq.com/symbol/psa"
"232","Allergan, Inc.","1","1.0","26474485157","Health Care","Major Pharmaceuticals","AGN","Public","NYSE","89","0000","http://www.nasdaq.com/symbol/agn"
"233","Ecolab Inc.","1","1.0","26244421704","Basic Industries","Package Goods/Cosmetics","ECL","Public","NYSE","89","0000","http://www.nasdaq.com/symbol/ecl"
"234","Freeport-McMoran Copper & Gold, Inc.","1","1.0","26212890682","Basic Industries","Precious Metals","FCX","Public","NYSE","28","0000","http://www.nasdaq.com/symbol/fcx"
"235","Exelon Corporation","1","1.0","26163313162","Public Utilities","Power Generation","EXC","Public","NYSE","31","1984","http://www.nasdaq.com/symbol/exc"
"236","Estee Lauder Companies, Inc. (The)","1","1.0","25998602345","Consumer Non-Durables","Package Goods/Cosmetics","EL","Public","NYSE","67","1995","http://www.nasdaq.com/symbol/el"
"237","Marathon Oil Corporation","1","1.0","25687528370","Energy","Oil & Gas Production","MRO","Public","NYSE","36","0000","http://www.nasdaq.com/symbol/mro"
"238","Tenaris S.A.","1","1.0","25635357263","Basic Industries","Steel/Iron Ore","TS","Public","NYSE","43","0000","http://www.nasdaq.com/symbol/ts"
"239","Koninklijke Philips N.V.","1","1.0","25558905630","Energy","Consumer Electronics/Appliances","PHG","Public","NYSE","28","0000","http://www.nasdaq.com/symbol/phg"
"240","CME Group Inc.","1","1.0","25525853880","Finance","Investment Bankers/Brokers/Service","CME","Public","NASDAQ","76","2002","http://www.nasdaq.com/symbol/cme"
"241","Chunghwa Telecom Co., Ltd.","1","1.0","25498728289","Public Utilities","Telecommunications Equipment","CHT","Public","NYSE","33","1989","http://www.nasdaq.com/symbol/cht"
"242","WellPoint Inc.","1","1.0","25455724248","Health Care","Medical Specialities","WLP","Public","NYSE","85","1993","http://www.nasdaq.com/symbol/wlp"
"243","Stryker Corporation","1","1.0","25084069410","Health Care","Medical/Dental Instruments","SYK","Public","NYSE","66","0000","http://www.nasdaq.com/symbol/syk"
"244","Orange","1","1.0","25031966869","n/a","n/a","ORAN","Public","NYSE","9","0000","http://www.nasdaq.com/symbol/oran"
"245","Luxottica Group, S.p.A.","1","1.0","24698906449","Health Care","Ophthalmic Goods","LUX","Public","NYSE","52","1990","http://www.nasdaq.com/symbol/lux"
"246","Johnson Controls, Inc.","1","1.0","24687230396","Consumer Durables","Industrial Specialties","JCI","Public","NYSE","36","0000","http://www.nasdaq.com/symbol/jci"
"247","CSX Corporation","1","1.0","24435078663","Transportation","Railroads","CSX","Public","NYSE","24","0000","http://www.nasdaq.com/symbol/csx"
"248","BB&T Corporation","1","1.0","24418840153","Finance","Major Banks","BBT","Public","NYSE","35","1991","http://www.nasdaq.com/symbol/bbt"
"249","Discover Financial Services","1","1.0","24393731790","Finance","Finance: Consumer Services","DFS","Public","NYSE","50","1993","http://www.nasdaq.com/symbol/dfs"
"250","Infosys Limited","1","1.0","24330321260","Technology","EDP Services","INFY","Public","NYSE","43","0000","http://www.nasdaq.com/symbol/infy"
"251","Kellogg Company","1","1.0","24262059026","Consumer Non-Durables","Packaged Foods","K","Public","NYSE","66","0000","http://www.nasdaq.com/symbol/k"
"252","Adobe Systems Incorporated","1","1.0","23731847843","Technology","Computer Software: Prepackaged Software","ADBE","Public","NASDAQ","47","1986","http://www.nasdaq.com/symbol/adbe"
"253","Mosaic Company (The)","1","1.0","23671948254","Basic Industries","Agricultural Chemicals","MOS","Public","NYSE","56","0000","http://www.nasdaq.com/symbol/mos"
"254","Archer-Daniels-Midland Company","1","1.0","23659168420","Consumer Non-Durables","Packaged Foods","ADM","Public","NYSE","36","0000","http://www.nasdaq.com/symbol/adm"
"255","Spectra Energy Corp","1","1.0","23615944556","Public Utilities","Oil & Gas Production","SE","Public","NYSE","35","0000","http://www.nasdaq.com/symbol/se"
"256","Hess Corporation","1","1.0","23594859031","Energy","Integrated oil Companies","HES","Public","NYSE","69","0000","http://www.nasdaq.com/symbol/hes"
"257","Allstate Corporation (The)","1","1.0","23572785102","Finance","Property-Casualty Insurers","ALL","Public","NYSE","50","1989","http://www.nasdaq.com/symbol/all"
"258","Salesforce.com Inc","1","1.0","23547590427","Technology","Computer Software: Prepackaged Software","CRM","Public","NYSE","40","2004","http://www.nasdaq.com/symbol/crm"
"259","Telefonica Brasil S.A.","1","1.0","23498792584","Public Utilities","Telecommunications Equipment","VIV","Public","NYSE","21","0000","http://www.nasdaq.com/symbol/viv"
"260","Dell Inc.","1","1.0","23408461581","Technology","Computer Manufacturing","DELL","Public","NASDAQ","13","1988","http://www.nasdaq.com/symbol/dell"
"261","Regeneron Pharmaceuticals, Inc.","1","1.0","23188586522","Health Care","Major Pharmaceuticals","REGN","Public","NASDAQ","237","1991","http://www.nasdaq.com/symbol/regn"
"262","Norfolk Souther Corporation","1","1.0","23133788786","Transportation","Railroads","NSC","Public","NYSE","73","0000","http://www.nasdaq.com/symbol/nsc"
"263","Sirius XM Radio Inc.","1","1.0","22901543364","Consumer Services","Broadcasting","SIRI","Public","NASDAQ","4","0000","http://www.nasdaq.com/symbol/siri"
"264","Noble Energy Inc.","1","1.0","22862595435","Energy","Oil & Gas Production","NBL","Public","NYSE","64","0000","http://www.nasdaq.com/symbol/nbl"
"265","Southern Copper Corporation","1","1.0","22796042828","Basic Industries","Precious Metals","SCCO","Public","NYSE","27","0000","http://www.nasdaq.com/symbol/scco"
"266","Cenovus Energy Inc","1","1.0","22728287583","Energy","Oil & Gas Production","CVE","Public","NYSE","30","1985","http://www.nasdaq.com/symbol/cve"
"267","Brookfield Asset Management Inc","1","1.0","22705894547","Consumer Services","Building operators","BAM","Public","NYSE","36","0000","http://www.nasdaq.com/symbol/bam"
"268","Williams Companies, Inc. (The)","1","1.0","22651764391","Public Utilities","Natural Gas Distribution","WMB","Public","NYSE","33","0000","http://www.nasdaq.com/symbol/wmb"
"269","Marsh & McLennan Companies, Inc.","1","1.0","22525560629","Finance","Specialty Insurers","MMC","Public","NYSE","41","0000","http://www.nasdaq.com/symbol/mmc"
"270","Devon Energy Corporation","1","1.0","22439620000","Energy","Oil & Gas Production","DVN","Public","NYSE","55","0000","http://www.nasdaq.com/symbol/dvn"
"271","PPG Industries, Inc.","1","1.0","22258551746","Basic Industries","Paints/Coatings","PPG","Public","NYSE","156","0000","http://www.nasdaq.com/symbol/ppg"
"272","WPP plc","1","1.0","22250378134","Technology","Advertising","WPPGY","Public","NASDAQ","88","0000","http://www.nasdaq.com/symbol/wppgy"
